ticker,class,figi,isin,und_bench_isin,security,name,type,coupon,cpn_type,dcc,cpn_freq,days_settle,start_date,cpn_first,acc_first,maturity,mty_typ,rank,amt_out,country,currency,status,term,TTM,date,bidPrice,askPrice,bidYield,askYield,midPrice,midYield,calc_yield,calc_zspread,calc_dv01,calc_duration,calc_convexity
F,Corp,BBG01J1GV4S7,US34540TF319,US91282CKH33,F 7 08/20/26,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,7.0,FIXED,30/360,2,2,2023-08-31,2024-02-20,2023-08-31,2026-08-20,CALLABLE,Sr Unsecured,23.625,US,USD,ACTV,2.97056810403833,2.3655030800821355,2024-04-08,99.933,100.201,7.026,6.368,100.06700000000001,6.697,6.96314481552322,202.22222842172664,2.3123775235925703,2.177392867718985,6.013295591616387
F,Corp,BBG01J3J05J0,US34540TF491,US91282CKH33,F 7 09/20/27,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,7.0,FIXED,30/360,2,2,2023-09-08,2024-03-20,2023-09-08,2027-09-20,CALLABLE,Sr Unsecured,17.955,US,USD,ACTV,4.032854209445585,3.4496919917864477,2024-04-08,100.193,100.247,6.528,6.404,100.22,6.465999999999999,6.925173817746291,198.33887216309844,3.3394201180652474,3.0860707323994983,11.623029503010342
F,Corp,BBG01JZH81L7,US34540TF566,US91282CKH33,F 7.15 11/20/26,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,7.15,FIXED,30/360,2,2,2023-11-09,2024-05-20,2023-11-09,2026-11-20,CALLABLE,Sr Unsecured,119.743,US,USD,ACTV,3.030800821355236,2.617385352498289,2024-04-08,100.911,101.008,5.596,5.434,100.95949999999999,5.515000000000001,6.738759346269073,179.72751906716582,2.5566909177238886,2.3466877849060253,7.030163436339628
F,Corp,BBG01K4MC5L3,US34540TF723,US91282CKH33,F 6.65 11/20/26,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,6.65,FIXED,30/360,2,2,2023-11-24,2024-05-20,2023-11-24,2026-11-20,CALLABLE,Sr Unsecured,23.99,US,USD,ACTV,2.9897330595482545,2.617385352498289,2024-04-08,100.008,100.081,6.622,6.497,100.0445,6.5595,6.627408231683074,168.75733279497484,2.5382449118430452,2.3619366129484423,7.0873406100464065
F,Corp,BBG01KJP1KW7,US34540TF988,US91282CKH33,F 6 1/4 12/20/27,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,6.25,FIXED,30/360,2,2,2023-12-21,2024-06-20,2023-12-21,2027-12-20,CALLABLE,Sr Unsecured,75.1,US,USD,ACTV,3.997262149212868,3.698836413415469,2024-04-08,100.227,100.523,5.895,5.457,100.375,5.676,6.131644388988543,120.25808898291638,3.5236502551039712,3.2682156256238346,13.093608874718976
F,Corp,BBG01LM5FXD3,US34540TG309,US91282CKH33,F 5.7 02/20/26,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,5.7,FIXED,30/360 NON-EOM,2,2,2024-02-29,2024-08-20,2024-02-29,2026-02-20,CALLABLE,Sr Unsecured,17.2,US,USD,ACTV,1.9767282683093772,1.8699520876112252,2024-04-08,99.752,99.982,5.84,5.707,99.86699999999999,5.7735,5.773583324998616,83.76668386250685,1.809809586162826,1.7663240570088083,4.065279242587806
F,Corp,BBG01LQD8VK6,US34540TG481,US91282CKE02,F 5.6 03/20/27,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,5.59999999999999,FIXED,30/360,2,2,2024-03-07,2024-09-20,2024-03-07,2027-03-20,CALLABLE,Sr Unsecured,5.474,US,USD,ACTV,3.033538672142368,2.945927446954141,2024-04-08,99.456,99.818,5.8,5.665,99.637,5.7325,5.734282170932092,81.66954235285452,2.799923813187925,2.7160450593416354,9.017260563322706
F,Corp,BBG01LTL21P2,US34540TG556,US91282CKH33,F 5.65 03/20/26,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,5.65,FIXED,30/360,2,2,2024-03-14,2024-09-20,2024-03-14,2026-03-20,CALLABLE,Sr Unsecured,9.838,US,USD,ACTV,2.0150581793292264,1.946611909650924,2024-04-08,99.351,99.6,6.005,5.867,99.4755,5.936,5.937348303943872,101.90446331392569,1.8804059418842667,1.8410991037496987,4.372929735593618
F,Corp,BBG01LXJ2LF9,US34540TG630,US91282CKE02,F 5 1/2 03/20/27,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,5.5,FIXED,30/360,2,2,2024-03-21,2024-09-20,2024-03-21,2027-03-20,CALLABLE,Sr Unsecured,7.084,US,USD,ACTV,2.9952087611225187,2.945927446954141,2024-04-08,98.344,98.701,6.122,5.986,98.5225,6.054,6.054015583544969,113.21254824663687,2.7953292482657175,2.7193133607942106,9.0316566247087
F,Corp,BBG01LXJBVH5,US34540TG713,US91282CKF76,F 5 3/4 03/20/31,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,5.75,FIXED,30/360,2,2,2024-03-21,2024-09-20,2024-03-21,2031-03-20,CALLABLE,Sr Unsecured,5.263,US,USD,ACTV,6.995208761122519,6.945927446954141,2024-04-08,97.806,98.501,6.142,6.017,98.15350000000001,6.0795,6.07924102768302,115.23286799308069,6.243004056267313,5.762693579598994,39.84603723194545
F,Corp,BBG01M2L11L4,US34540TG895,US91282CKH33,F 5.8 03/20/26,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,5.8,FIXED,30/360,2,2,2024-03-28,2024-09-20,2024-03-28,2026-03-20,CALLABLE,Sr Unsecured,43.438,US,USD,ACTV,1.9767282683093772,1.946611909650924,2024-04-08,99.344,100.048,6.163,5.746,99.696,5.9545,5.967426814883946,104.87272526641755,1.8831633175202094,1.8409559879916684,4.371886199600454
F,Corp,BBG01M2L8RV9,US34540TG978,US91282CJZ59,F 6.1 03/20/34,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,6.1,FIXED,30/360,2,2,2024-03-28,2024-09-20,2024-03-28,2034-03-20,CALLABLE,Sr Unsecured,16.933,US,USD,ACTV,9.976728268309378,9.946611909650924,2024-04-08,98.064,98.868,6.366,6.254,98.466,6.31,6.309893862979924,137.82839143194101,8.627766059091618,7.592963310155387,71.28620619722372
F,Corp,BBG00DRGRHJ9,US34540TNK42,US91282CKH33,F 3 1/4 09/20/26,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,3.25,FIXED,30/360,2,2,2016-09-15,2017-03-20,2016-09-15,2026-09-20,CALLABLE,Sr Unsecured,4.658,US,USD,ACTV,10.012320328542094,2.4503764544832305,2024-04-08,92.888,93.196,6.44,6.296,93.042,6.368,6.367591390274464,143.22130704911174,2.2693463828924463,2.3388253551563847,6.723810452628434
F,Corp,BBG00JF21GV6,US34540TSG84,US91282CKE02,F 3.8 12/20/27,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,3.79999999999999,FIXED,30/360,2,2,2017-12-14,2018-06-20,2017-12-14,2027-12-20,CALLABLE,Sr Unsecured,5.876,US,USD,ACTV,10.015058179329227,3.698836413415469,2024-04-08,92.02,92.446,6.25,6.113,92.233,6.1815,6.1816136936982415,125.18283055754165,3.358314870031394,3.397539950753886,13.777752560933507
F,Corp,BBG00Y7153F7,US34540TWW88,US91282CKE02,F 3.6 11/20/27,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,3.6,FIXED,30/360,2,2,2020-11-27,2021-05-20,2020-11-27,2027-11-20,CALLABLE,Sr Unsecured,1.435,US,USD,ACTV,6.978781656399726,3.6167008898015056,2024-04-08,91.43,91.869,6.288,6.143,91.6495,6.2155000000000005,6.2157780133187766,128.36799673964114,3.275910670145119,3.327735415965023,13.25155438884616
F,Corp,BBG00YD67CH5,US34540TXA59,US91282CKE02,F 3.6 12/20/27,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,3.6,FIXED,30/360,2,2,2020-12-10,2021-06-20,2020-12-10,2027-12-20,CALLABLE,Sr Unsecured,4.978,US,USD,ACTV,7.025325119780972,3.698836413415469,2024-04-08,91.253,91.68,6.288,6.15,91.4665,6.219,6.2188748377014935,128.85490512543393,3.3448288335927945,3.409200842454818,13.83939186411274
F,Corp,BBG00ZDRP6J7,US34540TXC16,US91282CKG59,F 2 1/2 03/20/28,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,2.5,FIXED,30/360,2,2,2021-03-04,2021-09-20,2021-03-04,2028-03-20,CALLABLE,Sr Unsecured,1.97,US,USD,ACTV,7.044490075290897,3.9479808350444903,2024-04-08,87.208,87.666,6.205,6.062,87.437,6.1335,6.133612036200951,120.57448879063293,3.4677537928890576,3.7231577639048656,16.09082855917668
F,Corp,BBG00ZDRPFW2,US34540TXD98,US91282CJZ59,F 2.9 03/20/31,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,2.89999999999999,FIXED,30/360,2,2,2021-03-04,2021-09-20,2021-03-04,2031-03-20,CALLABLE,Sr Unsecured,0.075,US,USD,ACTV,10.042436687200547,6.945927446954141,2024-04-08,81.43,82.155,6.235,6.089,81.7925,6.162000000000001,6.161931744962931,123.39866564460318,5.664887456763382,6.203130279433283,44.09702881765211
F,Corp,BBG00ZHQPQR2,US34540TXE71,US91282CKG59,F 2.95 03/20/28,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,2.95,FIXED,30/360,2,2,2021-03-11,2021-09-20,2021-03-11,2028-03-20,CALLABLE,Sr Unsecured,1.159,US,USD,ACTV,7.025325119780972,3.9479808350444903,2024-04-08,88.727,89.196,6.216,6.071,88.9615,6.1434999999999995,6.143149962276221,121.5146207791387,3.5017410928158927,3.6948840684269846,15.927425738264526
F,Corp,BBG00ZL5PN90,US34540TXF47,US91282CKH33,F 3 03/20/26,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,3.0,FIXED,30/360,2,2,2021-03-18,2021-09-20,2021-03-18,2026-03-20,CALLABLE,Sr Unsecured,9.347,US,USD,ACTV,5.004791238877481,1.946611909650924,2024-04-08,93.891,94.137,6.39,6.248,94.01400000000001,6.319,6.318544536419211,139.54399457781645,1.8220287963644848,1.876141976271894,4.484028973227591
F,Corp,BBG00ZL5VDM0,US34540TXG20,US91282CJZ59,F 3.8 03/20/31,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,3.79999999999999,FIXED,30/360,2,2,2021-03-18,2021-09-20,2021-03-18,2031-03-20,CALLABLE,Sr Unsecured,1.347,US,USD,ACTV,10.004106776180699,6.945927446954141,2024-04-08,86.213,86.916,6.28,6.142,86.5645,6.211,6.210755962434248,128.20642799175147,5.8471051686020985,6.04663615866431,42.5872212680559
F,Corp,BBG010R8M9B5,US34540TXH03,US91282CKH33,F 2 3/4 05/20/26,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,2.75,FIXED,30/360,2,2,2021-05-13,2021-11-20,2021-05-13,2026-05-20,CALLABLE,Sr Unsecured,14.726,US,USD,ACTV,5.018480492813142,2.113620807665982,2024-04-08,93.128,93.385,6.274,6.137,93.2565,6.2055,6.2054555751383305,128.20549184165966,1.9626691071957583,2.0173682208621604,5.150851361722424
F,Corp,BBG010R8N407,US34540TXJ68,US91282CJZ59,F 3.7 05/20/31,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,3.7,FIXED,30/360,2,2,2021-05-13,2021-11-20,2021-05-13,2031-05-20,CALLABLE,Sr Unsecured,9.585,US,USD,ACTV,10.017796030116358,7.112936344969199,2024-04-08,85.957,86.615,6.169,6.043,86.286,6.106,6.105368351191283,117.77964102461132,5.938402357071579,6.107000455505929,43.96961723143021
F,Corp,BBG010ZDGBP2,US34540TXK32,US91282CKH33,F 2.7 05/20/26,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,2.7,FIXED,30/360,2,2,2021-05-20,2021-11-20,2021-05-20,2026-05-20,CALLABLE,Sr Unsecured,3.967,US,USD,ACTV,4.999315537303217,2.113620807665982,2024-04-08,92.538,92.811,6.54,6.393,92.6745,6.4665,6.465987507589162,153.90943586391253,1.9613980421451247,2.0185282302892174,5.154521888120245
F,Corp,BBG010ZDGLF1,US34540TXL15,US91282CJZ59,F 3 3/4 05/20/31,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,3.75,FIXED,30/360,2,2,2021-05-20,2021-11-20,2021-05-20,2031-05-20,CALLABLE,Sr Unsecured,1.624,US,USD,ACTV,9.998631074606434,7.112936344969199,2024-04-08,85.676,86.385,6.277,6.141,86.0305,6.209,6.208931463211775,127.987299509753,5.948924531564692,6.09766245935419,43.87969990830915
F,Corp,BBG01191CW73,US34540TXM97,US91282CKH33,F 2.85 06/20/26,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,2.85,FIXED,30/360,2,2,2021-06-10,2021-12-20,2021-06-10,2026-06-20,CALLABLE,Sr Unsecured,16.504,US,USD,ACTV,5.026694045174538,2.198494182067077,2024-04-08,92.742,93.004,6.447,6.311,92.873,6.379,6.379174104966225,144.86806173138464,2.0393997019583052,2.098947394401074,5.529710358654583
F,Corp,BBG01191CWB8,US34540TXN70,US91282CJZ59,F 3 3/4 06/20/31,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,3.75,FIXED,30/360,2,2,2021-06-10,2021-12-20,2021-06-10,2031-06-20,CALLABLE,Sr Unsecured,7.068,US,USD,ACTV,10.026009582477755,7.197809719370294,2024-04-08,85.958,86.633,6.198,6.07,86.2955,6.134,6.133385173471242,120.41756760826156,6.008313228115818,6.181268119911558,44.948917647149656
F,Corp,BBG011C7CCB5,US34540TXQ02,US91282CKG59,F 3 1/4 06/20/28,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,3.25,FIXED,30/360,2,2,2021-06-17,2021-12-20,2021-06-17,2028-06-20,CALLABLE,Sr Unsecured,9.206,US,USD,ACTV,7.008898015058179,4.199863107460644,2024-04-08,89.497,89.952,6.126,5.993,89.7245,6.0595,6.059432461250202,112.98287111203464,3.7271566595272203,3.8615629882937412,17.533068041111104
F,Corp,BBG011FH1F61,US34540TXS67,US91282CKG59,F 3.2 06/20/28,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,3.2,FIXED,30/360,2,2,2021-06-24,2021-12-20,2021-06-24,2028-06-20,CALLABLE,Sr Unsecured,8.006,US,USD,ACTV,6.9897330595482545,4.199863107460644,2024-04-08,89.327,89.786,6.122,5.988,89.5565,6.055,6.055148196965457,112.56062709124461,3.7229518389503466,3.8653854414323123,17.55575711366733
F,Corp,BBG01236M5G4,US34540TXW79,US91282CKG59,F 2.9 08/20/28,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,2.89999999999999,FIXED,30/360,2,2,2021-08-19,2022-02-20,2021-08-19,2028-08-20,CALLABLE,Sr Unsecured,11.539,US,USD,ACTV,7.003422313483915,4.3668720054757015,2024-04-08,87.956,88.416,6.085,5.954,88.186,6.0195,6.019234561175107,108.94743089045035,3.8292914430026235,4.054067663930605,19.087748969969436
F,Corp,BBG01259M059,US34540TXY36,US91282CJZ59,F 3.2 08/20/31,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,3.2,FIXED,30/360,2,2,2021-08-26,2022-02-20,2021-08-26,2031-08-20,CALLABLE,Sr Unsecured,8.897,US,USD,ACTV,9.982203969883642,7.364818617385352,2024-04-08,82.805,83.472,6.137,6.011,83.1385,6.074,6.073962562531235,114.49949855835641,6.000965159715576,6.453176922423169,48.17908937846422
F,Corp,BBG0129DCB44,US34540TYA41,US91282CJZ59,F 3.3 09/20/31,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,3.29999999999999,FIXED,30/360,2,2,2021-09-02,2022-03-20,2021-09-02,2031-09-20,CALLABLE,Sr Unsecured,6.951,US,USD,ACTV,10.047912388774812,7.449691991786447,2024-04-08,83.028,83.71,6.178,6.05,83.369,6.114,6.113832672433768,118.36213297312615,6.078737275313175,6.5162633669362515,49.09780675946489
F,Corp,BBG012C7JXD8,US34540TYC07,US91282CJZ59,F 3.3 09/20/31,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,3.29999999999999,FIXED,30/360,2,2,2021-09-10,2022-03-20,2021-09-10,2031-09-20,CALLABLE,Sr Unsecured,5.685,US,USD,ACTV,10.026009582477755,7.449691991786447,2024-04-08,83.043,83.732,6.175,6.046,83.3875,6.1105,6.11035145893693,118.01914047866995,6.078737275313175,6.5162633669362515,49.09780675946489
F,Corp,BBG012FD0HC8,US34540TYE62,US91282CJZ59,F 3 1/4 09/20/31,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,3.25,FIXED,30/360,2,2,2021-09-16,2022-03-20,2021-09-16,2031-09-20,CALLABLE,Sr Unsecured,2.722,US,USD,ACTV,10.009582477754963,7.449691991786447,2024-04-08,82.356,83.064,6.25,6.116,82.71,6.183,6.182564576481682,125.13379463030383,6.067336426701605,6.526206527688022,49.2001535946257
F,Corp,BBG012J3JK57,US34540TYG11,US91282CKG59,F 2.9 09/20/28,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,2.89999999999999,FIXED,30/360,2,2,2021-09-23,2022-03-20,2021-09-23,2028-09-20,CALLABLE,Sr Unsecured,3.373,US,USD,ACTV,6.992470910335387,4.4517453798767965,2024-04-08,87.414,87.909,6.181,6.042,87.6615,6.1114999999999995,6.1116443134844305,117.88995984469513,3.8950747097289375,4.137574398288658,19.814221247204667
F,Corp,BBG012N19FB1,US34540TYJ59,US91282CKH33,F 2.4 09/20/26,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,2.39999999999999,FIXED,30/360,2,2,2021-09-30,2022-03-20,2021-09-30,2026-09-20,CALLABLE,Sr Unsecured,9.138,US,USD,ACTV,4.971937029431896,2.4503764544832305,2024-04-08,91.031,91.326,6.422,6.282,91.1785,6.352,6.352299829609692,141.71103817577531,2.2415188647158133,2.358516920338873,6.799209048207591
F,Corp,BBG013KGT6K7,US34540TYL06,US91282CKG59,F 2.9 11/20/28,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,2.89999999999999,FIXED,30/360,2,2,2021-11-26,2022-05-20,2021-11-26,2028-11-20,CALLABLE,Sr Unsecured,7.888,US,USD,ACTV,6.98425735797399,4.618754277891855,2024-04-08,88.66,89.158,5.733,5.6,88.90899999999999,5.666499999999999,5.6659984357655055,73.96689779599349,4.023067553522942,4.236985646590549,20.956333362554332
F,Corp,BBG013QK5HG9,US34540TYM88,US91282CKH33,F 2.65 12/20/26,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,2.64999999999999,FIXED,30/360,2,2,2021-12-02,2022-06-20,2021-12-02,2026-12-20,CALLABLE,Sr Unsecured,5.356,US,USD,ACTV,5.048596851471594,2.6995208761122518,2024-04-08,90.667,90.995,6.478,6.336,90.831,6.407,6.407162763705834,147.31778781998258,2.4607661482356455,2.56580340072377,8.006902127447434
F,Corp,BBG013TWNDP9,US34540TYQ92,US91282CKH33,F 2.55 12/20/26,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,2.54999999999999,FIXED,30/360,2,2,2021-12-09,2022-06-20,2021-12-09,2026-12-20,CALLABLE,Sr Unsecured,5.733,US,USD,ACTV,5.02943189596167,2.6995208761122518,2024-04-08,90.438,90.764,6.472,6.33,90.601,6.401,6.401191506889332,146.72942115884752,2.456876102511628,2.5692769773147845,8.020746504926382
F,Corp,BBG013YMGSH9,US34540TYS58,US91282CKG59,F 3.05 12/20/28,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,3.04999999999999,FIXED,30/360,2,2,2021-12-16,2022-06-20,2021-12-16,2028-12-20,CALLABLE,Sr Unsecured,11.472,US,USD,ACTV,7.011635865845311,4.700889801505818,2024-04-08,87.589,88.075,6.131,6.001,87.832,6.066000000000001,6.06606034711962,113.50972309485478,4.1018596619954,4.304025850101966,21.59714915139693
F,Corp,BBG01626JXJ6,US34540TYV87,US91282CKG59,F 4.55 03/20/29,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,4.54999999999999,FIXED,30/360,2,2,2022-03-24,2022-09-20,2022-03-24,2029-03-20,CALLABLE,Sr Unsecured,3.926,US,USD,ACTV,6.9897330595482545,4.947296372347707,2024-04-08,92.808,93.352,6.263,6.128,93.08000000000001,6.1955,6.1954289399087425,126.67909284402648,4.458582024116536,4.4147921815055415,22.932258470936205
F,Corp,BBG0168FCQX6,US34540TYW60,US91282CKH33,F 4.7 03/20/26,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,4.7,FIXED,30/360,2,2,2022-03-31,2022-09-20,2022-03-31,2026-03-20,CALLABLE,Sr Unsecured,32.516,US,USD,ACTV,3.969883641341547,1.946611909650924,2024-04-08,96.917,97.144,6.41,6.281,97.0305,6.3454999999999995,6.345388818867503,142.179344573967,1.8594770066345334,1.853257220582267,4.411475591396609
F,Corp,BBG0168FDY04,US34540TYX44,US91282CJZ59,F 4.95 03/20/32,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,4.95,FIXED,30/360,2,2,2022-03-31,2022-09-20,2022-03-31,2032-03-20,CALLABLE,Sr Unsecured,4.054,US,USD,ACTV,9.971252566735114,7.94798083504449,2024-04-08,91.611,92.368,6.308,6.18,91.98949999999999,6.244,6.243722752481701,131.27620608283962,6.820085238586335,6.56279860345843,51.422284586772676
F,Corp,BBG017JWXBF5,US34540TZA32,US91282CKH33,F 5 3/4 05/20/26,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,5.75,FIXED,30/360,2,2,2022-05-26,2022-11-20,2022-05-26,2026-05-20,CALLABLE,Sr Unsecured,29.999,US,USD,ACTV,3.9835728952772076,2.113620807665982,2024-04-08,98.588,98.833,6.472,6.345,98.7105,6.4085,6.408748396821321,148.24245975144535,2.0389539675457975,1.9526212190460486,4.945977527249567
F,Corp,BBG017QYHT99,US34540TZC97,US91282CKE02,F 6.05 06/20/27,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,6.04999999999999,FIXED,30/360,2,2,2022-06-03,2022-12-20,2022-06-03,2027-06-20,CALLABLE,Sr Unsecured,28.389,US,USD,ACTV,5.045859000684462,3.1978097193702943,2024-04-08,99.396,99.739,6.258,6.137,99.5675,6.1975,6.197473563998937,126.94911055761082,3.052478670047098,2.872831882590456,10.191786741851486
F,Corp,BBG017WT3G32,US34540TZD70,US91282CKG59,F 6 06/20/29,FORD MOTOR CREDIT CO LLC,DOMESTIC MTN,6.0,FIXED,30/360,2,2,2022-06-09,2022-12-20,2022-06-09,2029-06-20,CALLABLE,Sr Unsecured,10.458,US,USD,ACTV,7.030800821355236,5.19917864476386,2024-04-08,97.946,98.484,6.469,6.345,98.215,6.407,6.406827654503287,147.28214741181438,4.839129893121719,4.427909333732092,23.773335021378053
GM,Corp,BBG00CBV64R8,US37045XBG07,US91282CKH33,GM 5 1/4 03/01/26,GENERAL MOTORS FINL CO,GLOBAL,5.25,FIXED,30/360,2,2,2016-03-01,2016-09-01,2016-03-01,2026-03-01,CALLABLE,Sr Unsecured,1250.0,US,USD,ACTV,9.998631074606434,1.894592744695414,2024-04-08,99.453,99.62,5.555,5.461,99.5365,5.508,5.507960217965706,59.327682483125656,1.8194193261658287,1.7947001325645888,4.176520791925714
GM,Corp,BBG00DYBW4J5,US37045XBQ88,US91282CKH33,GM 4 10/06/26,GENERAL MOTORS FINL CO,GLOBAL,4.0,FIXED,30/360,2,2,2016-10-06,2017-04-06,2016-10-06,2026-10-06,CALLABLE,Sr Unsecured,750.0,US,USD,ACTV,9.998631074606434,2.4941820670773445,2024-04-08,96.536,96.756,5.508,5.41,96.646,5.459,5.459241561591625,53.870629705484376,2.328305039832078,2.3655599836021057,6.884475970178612
GM,Corp,BBG00FQXLWM7,US37045XBT28,US91282CKE02,GM 4.35 01/17/27,GENERAL MOTORS FINL CO,US DOMESTIC,4.34999999999999,FIXED,30/360,2,2,2017-01-17,2017-07-17,2017-01-17,2027-01-17,CALLABLE,Sr Unsecured,1250.0,US,USD,ACTV,9.998631074606434,2.7761806981519506,2024-04-08,97.165,97.404,5.464,5.368,97.28450000000001,5.416,5.416249997913837,49.36614620307069,2.593777863798028,2.5854033225391144,8.206339000012544
GM,Corp,BBG00JNGBRF9,US37045XCG97,US91282CKG59,GM 3.85 01/05/28,GENERAL MOTORS FINL CO,GLOBAL,3.85,FIXED,30/360,2,2,2018-01-05,2018-07-05,2018-01-05,2028-01-05,CALLABLE,Sr Unsecured,400.0,US,USD,ACTV,9.998631074606434,3.7426420260095825,2024-04-08,94.501,94.811,5.496,5.4,94.656,5.448,5.448275960981847,52.60568635866809,3.392971989314029,3.4377751028242867,14.078892999712066
GM,Corp,BBG00N2HJ8S1,US37045XCS36,US91282CKG59,GM 5.65 01/17/29,GENERAL MOTORS FINL CO,GLOBAL,5.65,FIXED,30/360,2,2,2019-01-17,2019-07-17,2019-01-17,2029-01-17,CALLABLE,Sr Unsecured,500.0,US,USD,ACTV,10.001368925393566,4.777549623545517,2024-04-08,100.224,100.546,5.593,5.511,100.385,5.552,5.554682341963052,62.975136979187184,4.433796391651265,4.1586553104388875,20.803355086272877
GM,Corp,BBG00VJFTZ26,US37045XCY04,US91282CKG59,GM 3.6 06/21/30,GENERAL MOTORS FINL CO,GLOBAL,3.6,FIXED,30/360,2,2,2020-06-22,2020-12-21,2020-06-22,2030-06-21,CALLABLE,Sr Unsecured,1100.0,US,USD,ACTV,9.995893223819301,6.201232032854209,2024-04-08,89.205,89.561,5.69,5.617,89.38300000000001,5.6535,5.653490163583511,73.09828591131168,5.285622222019608,5.453700318197354,34.80278774678008
GM,Corp,BBG00WRC0128,US37045XDA19,US91282CKE02,GM 2.7 08/20/27,GENERAL MOTORS FINL CO,GLOBAL,2.7,FIXED,30/360,2,2,2020-08-20,2021-02-20,2020-08-20,2027-08-20,CALLABLE,Sr Unsecured,900.0,US,USD,ACTV,6.997946611909651,3.3648186173853527,2024-04-08,91.599,91.85,5.469,5.382,91.7245,5.4254999999999995,5.4254045113921165,50.75231204016193,3.014179566156704,3.1816222899777395,11.961719691786712
GM,Corp,BBG00YRTM258,US37045XDD57,US91282CKH33,GM 1 1/4 01/08/26,GENERAL MOTORS FINL CO,GLOBAL,1.25,FIXED,30/360,2,2,2021-01-08,2021-07-08,2021-01-08,2026-01-08,CALLABLE,Sr Unsecured,1500.0,US,USD,ACTV,4.999315537303217,1.7522245037645447,2024-04-08,92.926,93.089,5.56,5.456,93.0075,5.508,5.507694754568236,57.88497789533969,1.6151789487193466,1.7089188603239063,3.775611815261681
GM,Corp,BBG00YRTM294,US37045XDE31,US91282CJZ59,GM 2.35 01/08/31,GENERAL MOTORS FINL CO,GLOBAL,2.35,FIXED,30/360,2,2,2021-01-08,2021-07-08,2021-01-08,2031-01-08,CALLABLE,Sr Unsecured,1000.0,US,USD,ACTV,9.998631074606434,6.751540041067762,2024-04-08,81.32,81.726,5.727,5.645,81.523,5.686,5.685926717578375,76.03841189550835,5.423779612125288,6.1152706937133585,42.62380924359162
GM,Corp,BBG00ZXNHN60,US37045XDH61,US91282CKG59,GM 2.4 04/10/28,GENERAL MOTORS FINL CO,GLOBAL,2.39999999999999,FIXED,30/360,2,2,2021-04-09,2021-10-10,2021-04-09,2028-04-10,CALLABLE,Sr Unsecured,1000.0,US,USD,ACTV,7.003422313483915,4.005475701574264,2024-04-08,89.087,89.352,5.475,5.395,89.21950000000001,5.435,5.435007147490979,51.451313917135955,3.5011854695094953,3.786317523211568,16.58256325310771
GM,Corp,BBG011BYMQQ9,US37045XDK90,US91282CKH33,GM 1 1/2 06/10/26,GENERAL MOTORS FINL CO,GLOBAL,1.5,FIXED,30/360,2,2,2021-06-10,2021-12-10,2021-06-10,2026-06-10,CALLABLE,Sr Unsecured,1250.0,US,USD,ACTV,4.999315537303217,2.1711156741957565,2024-04-08,91.842,92.014,5.547,5.457,91.928,5.502,5.5018318082261235,58.28153461173372,1.9771211255670509,2.1040893989142,5.509158275183898
